id,title,"UNIQUE INTERNAL CODE",link,image_link,price,condition,brand,CATEGORY,description
5054148909876,"Gelly Animal women\'s cargo shorts",5054148909876,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//g/e/gelly_animal_shorts.jpg,0,New,Animal,'Tops',
5054141574130,"Hattie women\'s Animal straw cowboy hat",5054141574130,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//h/a/hattie.jpg,0,New,Animal,'Tops',
5054141574123,"Animal  Toula women\'s straw cowboy hat ",5054141574123,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//t/o/toula.jpg,0,New,Animal,'Tops',
5054141574116,"Animal  Liana women\'s straw trilby hat",5054141574116,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//l/i/liana_animal_hat.jpg,0,New,Animal,'Tops',
5054141574000,"Logen Animal straw hat",5054141574000,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//l/o/logen-animal_hat.jpg,0,New,Animal,'Tops',
5054141572341,"Animal  Alouet backpack ladies",5054141572341,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//a/l/alouet-20-litre_animal_bag.jpg,0,New,Animal,'Tops',
5054141626129,"Animal Carly women\'s medium cross body bag",5054141626129,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//c/a/carly_animal_bag.jpg,0,New,Animal,'Tops',
5054141572662,"Animal Bria women\'s small cross body bag",5054141572662,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//b/r/bria_animal_cross_shoulder_bag.jpg,0,New,Animal,'Tops',
5054141626181,"Animal Cade women\'s small cross body bag",5054141626181,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//c/a/cade_animal_bag_ladies.jpg,0,New,Animal,'Tops',
5054148999098,"Animal Men\'s Leafed t-shirt",5054148999098,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//l/e/leafed_animal_t-shirt_1.jpg,0,New,Animal,'Tops',
5054141574482,"Animal Junior Girls Poncho Towel Multi Colour ",5054141574482,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//l/u/lunaa.jpg,0,New,Animal,'Tops',
5054146755698,"Animal Zip Through Hoody Mens",5054146755698,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//2/3/23_cl5sg100_z28.jpg,0,New,Animal,'Tops',
5054141566951,"Animal Alabama Black / Pink women\'s webbing belt",5054141566951,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//b/t/bt5sg300_002-l.jpg,0,New,Animal,'Tops',
5054141566968,"Animal Alabama  Kharki / Pink women\'s webbing belt",5054141566968,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//b/t/bt5sg300_z64-l_1.jpg,0,New,Animal,'Tops',
5054141565091,"Animal Maud men\'s webbing belt",5054141565091,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//m/a/maud.jpg,0,New,Animal,'Tops',
5054141564643,"Animal Scotia men\'s webbing belt",5054141564643,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//s/c/scotia.jpg,0,New,Animal,'Tops',
AML1026740SHA04," Aspel Women\'s Animal top Charcoal",AML1026740SHA04,http://www.board-worx.com/15dev/weird-fish-tonala-vest-top-12171.html,https://www.board-worx.com/15dev/media/catalog/product//a/s/aspel.jpg,0,New,Animal,'Tops',
